Province,StationID,Name,Latitude,Longitude,Postal Code,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,11:00,4.8,1.6,,,,100.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,12:00,5.7,1.1,,,,100.72,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,13:00,6.2,0.2,,,,100.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,14:00,7.1,0.2,,,,100.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,15:00,7.1,0.1,,,,100.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,16:00,6.8,-0.1,,,,100.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,17:00,6.5,0.4,,,,100.68,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,18:00,4,1.9,,,,100.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,19:00,4.4,2,,,,100.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,20:00,4.3,1.5,,,,100.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,21:00,4,1.5,,,,100.68,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,22:00,4.4,1.6,,,,100.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,26,23:00,4.3,1.5,,,,100.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,0:00,4.2,1.4,,,,100.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,1:00,4.3,1,,,,100.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,2:00,4,0.9,,,,100.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,3:00,3.9,0.9,,,,100.63,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,4:00,3.8,0.8,,,,100.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,5:00,3.7,0.7,,,,100.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,6:00,4,0.9,,,,100.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,7:00,3.9,0.9,,,,100.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,8:00,3.6,0.9,,,,100.7,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,9:00,4.3,0.4,,,,100.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,10:00,5.5,0.8,,,,100.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,11:00,6.5,0.6,,,,100.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,12:00,7,0.3,,,,100.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,13:00,7.8,0.7,,,,100.6,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,14:00,8,-0.1,,,,100.55,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,15:00,8,1.5,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,16:00,7.8,0.5,,,,100.55,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,17:00,7.3,0.5,,,,100.55,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,18:00,7.2,0.7,,,,100.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,19:00,7.4,0.4,,,,100.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,20:00,7.3,0.7,,,,100.56,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,21:00,6.9,2.4,,,,100.58,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,22:00,5.8,1.9,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,27,23:00,5.4,2.1,,,,100.5,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,0:00,5.5,1.6,,,,100.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,1:00,5.3,1.5,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,2:00,5.5,1.9,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,3:00,5.5,2.4,,,,100.45,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,4:00,5.4,2.7,,,,100.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,5:00,4.8,2.9,,,,100.33,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,6:00,5.2,2.9,,,,100.35,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,7:00,5.5,2.7,,,,100.3,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,8:00,5.2,2.6,,,,100.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,9:00,6.1,2.3,,,,100.36,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,10:00,6.2,1.7,,,,100.28,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,11:00,6.9,2.4,,,,100.21,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,12:00,6.5,2.6,,,,100.18,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,13:00,6.7,1.7,,,,100,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,14:00,7,2.3,,,,99.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,15:00,7.1,2.8,,,,99.98,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,16:00,7.1,2.4,,,,99.9,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,17:00,7.3,3.4,,,,99.84,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,18:00,7.6,3.9,,,,99.79,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,19:00,7.8,4.5,,,,99.8,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,20:00,8.1,4.5,,,,99.72,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,21:00,7.3,4.4,,,,99.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,22:00,7.4,3.5,,,,99.48,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,28,23:00,7.1,3.9,,,,99.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,0:00,6.7,3.6,,,,99.37,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,1:00,6.8,1.4,,,,99.18,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,2:00,7,2.8,,,,99.21,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,3:00,6.7,3.3,,,,99.21,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,4:00,6.6,4,,,,99.04,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,5:00,7.3,4.2,,,,98.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,6:00,7.7,4.8,,,,98.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,7:00,7.9,5.2,,,,98.95,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,8:00,9,6.4,,,,98.99,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,9:00,10.5,7,,,,99.02,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,10:00,11,7.4,,,,99.09,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,11:00,11.5,7.8,,,,99.07,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,12:00,11.9,8,,,,99.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,13:00,12.5,8.1,,,,99.07,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,14:00,12.5,7.7,,,,99.08,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,15:00,12.7,7.7,,,,99.15,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,16:00,11.9,7.1,,,,99.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,17:00,11,6.7,,,,99.29,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,18:00,10.6,6.7,,,,99.39,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,19:00,10.3,6.7,,,,99.43,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,20:00,9.6,6.9,,,,99.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,21:00,9.7,6.7,,,,99.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,22:00,8.6,6.5,,,,99.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,29,23:00,8.4,6.4,,,,99.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,0:00,7.9,5.9,,,,99.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,1:00,8.6,6.3,,,,99.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,2:00,9.4,6.8,,,,99.5,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,3:00,8.9,6.5,,,,99.44,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,4:00,8.7,6.6,,,,99.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,5:00,8.1,6.5,,,,99.27,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,6:00,8.7,6.4,,,,99.24,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,7:00,8.9,6.4,,,,99.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,8:00,9.3,6.5,,,,99.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,9:00,9.9,6.5,,,,99.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,10:00,10.7,6.6,,,,99.07,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,11:00,11.1,7.2,,,,99.03,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,12:00,11.3,7.7,,,,98.9,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,13:00,12.1,7.8,,,,98.84,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,14:00,11.8,7,,,,98.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,15:00,11.7,7.2,,,,98.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,16:00,11.7,8.2,,,,98.62,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,17:00,11.8,9.2,,,,98.58,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,18:00,12.3,9.9,,,,98.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,19:00,12.3,10.1,,,,98.47,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,20:00,11.5,9.8,,,,98.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,21:00,10.8,9.5,,,,98.35,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,22:00,9.9,7.8,,,,98.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,11,30,23:00,9.6,7.6,,,,98.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,0:00,9.1,7.6,,,,98.4,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,1:00,8.4,6.8,,,,98.44,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,2:00,7.3,5.4,,,,98.5,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,3:00,5.4,1.3,,,,98.62,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,4:00,4.9,0.8,,,,98.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,5:00,5,0.5,,,,98.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,6:00,5.7,0.8,,,,98.79,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,7:00,5.7,1.1,,,,98.84,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,8:00,5.7,0.1,,,,98.86,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,9:00,5.4,0.8,,,,98.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,10:00,5.2,0.8,,,,98.94,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,11:00,5.5,0,,,,98.94,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,12:00,6.5,0.2,,,,98.93,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,13:00,6,0.2,,,,98.95,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,14:00,6.2,0.4,,,,98.99,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,15:00,6.3,0,,,,99.03,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,16:00,5.9,0.3,,,,99.11,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,17:00,5.8,0.4,,,,99.14,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,18:00,5.7,0.3,,,,99.18,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,19:00,6,0.6,,,,99.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,20:00,5.8,1,,,,99.24,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,21:00,5.7,1.1,,,,99.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,22:00,6,1.1,,,,99.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,1,23:00,5.8,1.5,,,,99.29,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,0:00,5.7,1.6,,,,99.28,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,1:00,5.7,1.2,,,,99.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,2:00,5.6,1,,,,99.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,3:00,5,0.4,,,,99.43,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,4:00,4.9,0.3,,,,99.45,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,5:00,4.5,-0.3,,,,99.49,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,6:00,4.1,-0.5,,,,99.56,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,7:00,4,-0.8,,,,99.62,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,8:00,4.2,-0.1,,,,99.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,9:00,4.8,-0.7,,,,99.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,10:00,5.9,-1,,,,99.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,11:00,6.3,-1.1,,,,99.73,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,12:00,5.9,-1,,,,99.72,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,13:00,5.8,-0.8,,,,99.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,14:00,5.6,-0.8,,,,99.72,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,15:00,5.3,-0.5,,,,99.76,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,16:00,4.3,1.4,,,,99.85,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,17:00,4.2,1.3,,,,99.92,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,18:00,4.3,-0.3,,,,100,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,19:00,3.9,-0.9,,,,100.08,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,20:00,3.3,-1.6,,,,100.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,21:00,2.8,-1.6,,,,100.18,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,22:00,3.3,-1.7,,,,100.28,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,2,23:00,3.3,-2.1,,,,100.33,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,0:00,3.5,-1.7,,,,100.39,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,1:00,3.4,-1.4,,,,100.41,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,2:00,3.5,-1.4,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,3:00,3,-1.2,,,,100.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,4:00,2.4,-1.6,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,5:00,1.8,-1.6,,,,100.58,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,6:00,1.7,-1.7,,,,100.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,7:00,1.8,-1.7,,,,100.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,8:00,2,-1.5,,,,100.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,9:00,3.6,-1.5,,,,100.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,10:00,5.1,-1.8,,,,100.8,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,11:00,5.6,-2.6,,,,100.81,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,12:00,6.4,-3.4,,,,100.78,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,13:00,5.4,-2.8,,,,100.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,14:00,4.8,-2,,,,100.75,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,15:00,5.4,-3.6,,,,100.81,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,16:00,5.2,-4,,,,100.94,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,17:00,5,-3.4,,,,100.96,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,18:00,4.7,-1.9,,,,100.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,19:00,4.5,-1.9,,,,100.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,20:00,4.2,-1.2,,,,100.96,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,21:00,4.1,-1.8,,,,100.93,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,22:00,3.8,-1.6,,,,100.96,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,3,23:00,3.4,-1.3,,,,100.99,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,0:00,3.5,-1.1,,,,101.08,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,1:00,3.3,-1.3,,,,101.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,2:00,3.2,-1.3,,,,101.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,3:00,2.9,-1.8,,,,101.11,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,4:00,2.6,-2.8,,,,101.1,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,5:00,2.5,-3.4,,,,101.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,6:00,2,-3.2,,,,101.03,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,7:00,1.8,-3.2,,,,101.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,8:00,1.1,-3.1,,,,101.11,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,9:00,1,-3.9,,,,101.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,10:00,1.2,-4.2,,,,101.15,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,11:00,1.3,-4.4,,,,101.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,12:00,1.7,-2.4,,,,101.05,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,13:00,2.2,-1.8,,,,100.93,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,14:00,2.2,-1.3,,,,100.89,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,15:00,2,-2,,,,100.83,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,16:00,1.8,-1.9,,,,100.7,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,17:00,2.2,-1.5,,,,100.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,18:00,2.4,-1.2,,,,100.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,19:00,2.6,-1.1,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,20:00,3,-0.1,,,,100.35,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,21:00,3.8,-1.2,,,,100.21,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,22:00,3.8,-1.1,,,,100.04,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,4,23:00,1.1,-0.2,,,,100,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,0:00,1.6,0.6,,,,99.81,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,1:00,1.9,0.6,,,,99.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,2:00,1.8,0.5,,,,99.63,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,3:00,1.8,0.7,,,,99.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,4:00,1.8,1.1,,,,99.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,5:00,1.8,1.2,,,,99.48,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,6:00,2.2,1.6,,,,99.51,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,7:00,1.8,1.2,,,,99.6,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,8:00,1.7,1,,,,99.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,9:00,2.9,1.6,,,,99.79,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,10:00,3.6,1.8,,,,99.88,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,11:00,4.6,2.2,,,,99.95,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,12:00,4.2,-0.6,,,,99.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,13:00,4.7,-0.9,,,,99.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,14:00,5,-1.3,,,,100.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,15:00,5.9,-1.2,,,,100.12,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,16:00,5.6,-1.3,,,,100.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,17:00,4.8,-1.8,,,,100.24,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,18:00,4.3,-1.2,,,,100.33,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,19:00,5,-1,,,,100.37,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,20:00,4.9,-1.2,,,,100.4,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,21:00,5,-0.4,,,,100.43,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,22:00,4.9,-0.3,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,5,23:00,4.7,-0.4,,,,100.49,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,6,0:00,4.5,-0.5,,,,100.49,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,12,6,1:00,3.5,-0.6,,,,100.48,NA
